chargeback_id,customer_id,archetype,reason_code,merchant_category,amount,delivery_confirmed,three_d_secure,device_fingerprint_match,ip_geolocation_match,customer_email_opened,customer_tenure_days,customer_prior_disputes,transaction_velocity_24h,days_since_transaction,amount_vs_customer_avg,transaction_date,dispute_date,tracking_id,delivery_timestamp,merchant_policy,hidden_adjudicator_strictness,month_index,procedural_flip,won,split,generation_seed
d2398528001b,cust_67397,no_evidence,not_as_described,digital_goods,3641.32,1,0,0,0.0,0.0,88,0,1,25,0.802,2025-09-04,2025-09-29,TRK712681002,2025-09-06 20:00:00,Digital items are non-refundable after delivery to the registered account.,0.0327,8,0,0,train,101
c1dfe0f9a202,cust_92452,friendly_fraud_long_tenure,item_not_received,ecommerce,1901.0,0,1,0,1.0,1.0,631,0,1,26,1.911,2025-02-01,2025-02-27,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.033,1,0,1,train,101
5725f5539d2e,cust_20066,friendly_fraud_long_tenure,not_as_described,subscriptions,4025.41,1,0,1,1.0,0.0,858,2,1,30,1.1,2025-07-04,2025-08-03,TRK331872984,2025-07-06 16:00:00,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,0.0296,6,0,0,train,101
3bcf1f3a06fa,cust_90970,high_velocity_attack,unauthorized,travel,731.13,0,0,1,,1.0,15,0,10,5,3.919,2025-07-07,2025-07-12,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.0139,6,0,0,train,101
2b23c8efc125,cust_61604,no_evidence,item_not_received,ecommerce,3848.42,0,0,0,0.0,0.0,86,1,2,35,2.079,2025-04-15,2025-05-20,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.2344,3,0,0,train,101
242df510ea32,cust_57316,inr_delivery_confirmed,item_not_received,fashion,5002.91,1,1,1,1.0,1.0,570,1,1,15,0.912,2025-08-13,2025-08-28,TRK722923758,2025-08-15 17:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.1594,7,0,0,train,101
157da42c8e85,cust_23652,unauthorized_3ds,unauthorized,ecommerce,3511.87,0,0,1,1.0,1.0,466,0,1,8,0.582,2025-06-17,2025-06-25,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1057,5,0,1,train,101
85e827edf7de,cust_94221,inr_delivery_confirmed,item_not_received,fashion,3150.92,1,0,1,1.0,1.0,737,0,1,12,0.453,2025-02-27,2025-03-11,TRK731101220,2025-03-02 20:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.0649,1,0,0,train,101
d2421d2ff7cb,cust_75238,high_velocity_attack,unauthorized,travel,1901.66,0,0,1,0.0,,33,0,8,8,,2025-08-26,2025-09-03,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.0349,7,0,0,train,101
e57295fdce69,cust_44495,no_evidence,unauthorized,services,6271.2,0,0,0,,0.0,3,0,1,35,0.753,2025-09-19,2025-10-24,,,Service completion notes and customer confirmation emails are retained.,0.275,8,0,0,train,101
f5786d007b83,cust_18609,unauthorized_3ds,unauthorized,ecommerce,2741.41,0,1,1,0.0,1.0,1080,1,7,24,0.616,2025-05-13,2025-06-06,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0145,4,0,1,train,101
892c71887f5b,cust_88635,high_velocity_attack,unauthorized,ecommerce,3601.58,0,0,0,,0.0,170,2,7,1,2.348,2025-03-05,2025-03-06,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1333,2,0,0,train,101
bcc479d84303,cust_34521,high_velocity_attack,unauthorized,digital_goods,2498.86,0,0,1,0.0,1.0,109,1,4,8,3.114,2025-04-17,2025-04-25,,,Digital items are non-refundable after delivery to the registered account.,0.1057,3,0,0,train,101
c5a3226212fa,cust_26060,friendly_fraud_long_tenure,unauthorized,digital_goods,5356.61,1,1,1,1.0,0.0,289,2,1,35,1.292,2025-04-02,2025-05-07,TRK523444756,2025-04-05 14:00:00,Digital items are non-refundable after delivery to the registered account.,0.0343,3,1,0,train,101
c9122b07e7bf,cust_27045,no_evidence,not_as_described,digital_goods,2741.77,1,0,1,0.0,1.0,12,1,3,5,1.524,2025-03-27,2025-04-01,TRK895066375,2025-03-29 09:00:00,Digital items are non-refundable after delivery to the registered account.,-0.3058,2,1,1,train,101
bef3bb6f699a,cust_78745,friendly_fraud_long_tenure,unauthorized,ecommerce,4766.03,1,0,0,0.0,0.0,762,2,2,39,0.1,2025-09-02,2025-10-11,TRK549104020,2025-09-03 14:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1194,8,0,1,train,101
8c5be42b8830,cust_15221,high_velocity_attack,unauthorized,ecommerce,10496.91,1,0,0,0.0,,83,1,6,8,3.541,2025-07-14,2025-07-22,TRK493702061,2025-07-17 03:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0851,6,0,0,train,101
eb4154e8d3d1,cust_99523,no_evidence,unauthorized,ecommerce,3948.01,0,0,0,1.0,0.0,0,0,4,42,1.096,2025-05-10,2025-06-21,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0818,4,0,0,train,101
4dc22b08ac43,cust_63965,unauthorized_3ds,unauthorized,travel,2320.19,1,1,1,1.0,1.0,499,0,1,18,1.488,2025-04-13,2025-05-01,TRK169136947,2025-04-16 23:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.0226,3,0,1,train,101
231cae6f49ac,cust_83798,inr_delivery_confirmed,item_not_received,ecommerce,4315.09,1,1,1,1.0,0.0,7,0,1,4,0.965,2025-08-23,2025-08-27,TRK870501086,2025-08-24 09:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1389,7,0,0,train,101
0c08ab43729b,cust_84240,unauthorized_3ds,unauthorized,travel,2837.08,1,1,1,0.0,1.0,106,0,1,14,1.544,2025-06-24,2025-07-08,TRK820449697,2025-06-26 09:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.0941,5,0,1,train,101
f69d270d618d,cust_91406,no_evidence,item_not_received,digital_goods,4558.8,1,0,0,1.0,0.0,226,0,1,27,1.946,2025-06-09,2025-07-06,TRK656012339,2025-06-12 01:00:00,Digital items are non-refundable after delivery to the registered account.,-0.1466,5,0,0,train,101
51a941675248,cust_62896,no_evidence,not_as_described,services,3784.22,0,0,0,1.0,0.0,66,0,1,31,0.253,2025-01-31,2025-03-03,,,Service completion notes and customer confirmation emails are retained.,0.1228,1,0,0,train,101
18003400cc7f,cust_61933,high_velocity_attack,unauthorized,digital_goods,908.76,0,0,1,1.0,0.0,43,0,6,11,0.326,2025-04-18,2025-04-29,,,Digital items are non-refundable after delivery to the registered account.,-0.1539,3,0,0,train,101
6c99819b008b,cust_13158,high_velocity_attack,unauthorized,ecommerce,1122.47,0,0,1,0.0,1.0,13,0,8,14,1.785,2025-08-21,2025-09-04,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0525,7,0,0,train,101
247575450c8d,cust_59653,friendly_fraud_long_tenure,unauthorized,subscriptions,5253.48,0,1,0,1.0,0.0,729,3,2,14,1.362,2025-09-22,2025-10-06,,,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,0.0788,8,0,0,train,101
ee1d78c4b050,cust_35266,no_evidence,item_not_received,ecommerce,1920.06,0,0,0,0.0,0.0,0,0,1,38,1.162,2025-04-26,2025-06-03,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.348,3,0,0,train,101
f355695500c1,cust_84039,friendly_fraud_long_tenure,unauthorized,subscriptions,4339.77,0,0,0,0.0,1.0,1395,0,2,16,1.658,2025-09-15,2025-10-01,,,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,-0.0837,8,0,0,train,101
154217dcbd78,cust_57733,friendly_fraud_long_tenure,unauthorized,digital_goods,13689.11,0,0,1,1.0,0.0,1922,2,1,27,0.972,2025-08-26,2025-09-22,,,Digital items are non-refundable after delivery to the registered account.,-0.039,7,0,1,train,101
4589a16d3acf,cust_91877,inr_delivery_confirmed,item_not_received,grocery,769.79,0,1,0,1.0,1.0,833,1,1,14,0.963,2025-07-07,2025-07-21,,,Perishable goods are non-returnable after delivery confirmation.,-0.3428,6,0,0,train,101
bbcf2850144c,cust_47782,no_evidence,unauthorized,services,1706.04,1,0,0,0.0,0.0,0,0,1,36,2.147,2025-07-31,2025-09-05,TRK339037641,2025-08-03 19:00:00,Service completion notes and customer confirmation emails are retained.,0.108,7,0,0,train,101
06c660824a07,cust_49536,high_velocity_attack,unauthorized,digital_goods,3104.6,0,0,0,0.0,0.0,0,0,2,11,,2025-05-23,2025-06-03,,,Digital items are non-refundable after delivery to the registered account.,-0.1683,4,0,0,train,101
6b05a3fe2825,cust_57037,unauthorized_3ds,unauthorized,digital_goods,3735.75,0,1,1,1.0,1.0,506,1,2,12,1.196,2025-09-03,2025-09-15,,,Digital items are non-refundable after delivery to the registered account.,-0.2166,8,0,1,train,101
28488cd888bf,cust_33988,inr_delivery_confirmed,item_not_received,grocery,3004.82,1,1,1,1.0,0.0,638,0,1,19,1.809,2025-08-08,2025-08-27,TRK596498256,2025-08-10 04:00:00,Perishable goods are non-returnable after delivery confirmation.,0.0537,7,0,1,train,101
99c3d2ea7065,cust_29350,high_velocity_attack,unauthorized,travel,1041.42,0,0,1,0.0,0.0,16,0,9,9,2.352,2025-04-08,2025-04-17,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.1251,3,0,0,train,101
79c0c7c197a2,cust_44727,inr_delivery_confirmed,item_not_received,fashion,4087.09,0,1,1,1.0,0.0,772,0,1,24,0.685,2025-06-21,2025-07-15,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.1362,5,0,1,train,101
63076619603a,cust_22546,inr_delivery_confirmed,item_not_received,grocery,3459.0,1,1,1,0.0,1.0,301,0,2,19,1.06,2025-08-24,2025-09-12,TRK684080992,2025-08-27 14:00:00,Perishable goods are non-returnable after delivery confirmation.,-0.0904,7,0,1,train,101
88df527765b9,cust_60389,no_evidence,not_as_described,digital_goods,2101.38,0,1,0,0.0,1.0,88,0,1,49,1.746,2025-03-26,2025-05-14,,,Digital items are non-refundable after delivery to the registered account.,0.1553,2,0,0,train,101
2e71fa728bd9,cust_72336,inr_delivery_confirmed,item_not_received,fashion,4604.68,1,1,1,0.0,1.0,317,1,1,7,2.047,2025-08-01,2025-08-08,TRK153779312,2025-08-04 07:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.2168,7,0,1,train,101
7c8c0e0f677b,cust_95985,no_evidence,item_not_received,ecommerce,3310.37,0,1,0,0.0,0.0,189,0,2,39,1.98,2025-05-22,2025-06-30,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0433,4,0,0,train,101
6b8569e08fa8,cust_72330,unauthorized_3ds,unauthorized,ecommerce,13578.37,0,1,1,1.0,0.0,842,0,1,17,1.426,2025-06-13,2025-06-30,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.066,5,0,1,train,101
a302de8615f4,cust_83850,friendly_fraud_long_tenure,not_as_described,subscriptions,8704.78,0,1,0,0.0,1.0,703,2,2,4,0.1,2025-07-12,2025-07-16,,,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,-0.0361,6,0,1,train,101
9f49bddebd93,cust_19954,friendly_fraud_long_tenure,not_as_described,subscriptions,4966.09,0,0,0,,0.0,1051,1,1,38,1.116,2025-06-23,2025-07-31,,,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,-0.1216,5,1,1,train,101
d32643c42319,cust_55616,inr_delivery_confirmed,item_not_received,grocery,4156.99,1,1,1,1.0,1.0,502,0,1,3,0.765,2025-02-07,2025-02-10,TRK917336068,2025-02-09 08:00:00,Perishable goods are non-returnable after delivery confirmation.,0.0855,1,1,0,train,101
35a7a4da4745,cust_18479,unauthorized_3ds,unauthorized,travel,4964.06,0,1,1,0.0,1.0,661,0,2,5,1.646,2025-05-21,2025-05-26,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.1023,4,0,1,train,101
c8a7f3257380,cust_34212,inr_delivery_confirmed,item_not_received,grocery,6099.83,1,1,0,0.0,1.0,533,0,1,22,1.135,2025-08-19,2025-09-10,TRK263803191,2025-08-22 10:00:00,Perishable goods are non-returnable after delivery confirmation.,0.2299,7,0,0,train,101
4fa5e4cc0020,cust_96151,high_velocity_attack,unauthorized,travel,1275.2,1,0,0,0.0,1.0,0,1,7,12,2.847,2025-02-23,2025-03-07,TRK103925941,2025-02-24 04:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.2071,1,0,1,train,101
acfa4e0f1ef1,cust_23676,unauthorized_3ds,unauthorized,digital_goods,3915.99,0,1,1,1.0,1.0,380,1,1,17,1.27,2025-09-06,2025-09-23,,,Digital items are non-refundable after delivery to the registered account.,-0.0302,8,0,1,train,101
b1d6b9b668c8,cust_19050,inr_delivery_confirmed,item_not_received,fashion,2135.61,1,0,1,1.0,1.0,806,0,1,26,0.807,2025-07-07,2025-08-02,TRK738529740,2025-07-09 22:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.1361,6,0,1,train,101
0c2da144ae6e,cust_77814,inr_delivery_confirmed,item_not_received,grocery,1748.04,1,0,1,1.0,0.0,520,1,1,2,0.348,2025-03-23,2025-03-25,TRK776631623,2025-03-25 23:00:00,Perishable goods are non-returnable after delivery confirmation.,0.0834,2,0,0,train,101
ad5378713d1d,cust_42100,high_velocity_attack,unauthorized,ecommerce,1008.32,0,1,0,0.0,0.0,50,0,10,11,2.947,2025-03-03,2025-03-14,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0642,2,0,0,train,101
ee7f8dec93b1,cust_52284,unauthorized_3ds,unauthorized,ecommerce,7481.39,1,1,1,1.0,1.0,879,0,1,8,0.728,2025-03-06,2025-03-14,TRK874690336,2025-03-07 00:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1158,2,0,0,train,101
31b1f5c362d4,cust_56889,inr_delivery_confirmed,item_not_received,fashion,2822.48,1,0,1,1.0,1.0,483,1,1,18,,2025-03-21,2025-04-08,TRK395745860,2025-03-22 07:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.2539,2,0,1,train,101
ac009a46dd43,cust_40150,inr_delivery_confirmed,item_not_received,ecommerce,3558.77,1,1,0,1.0,1.0,613,0,2,13,0.473,2025-09-19,2025-10-02,TRK897203410,2025-09-21 13:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0513,8,0,1,train,101
e3c8fa5fbf50,cust_27252,inr_delivery_confirmed,item_not_received,grocery,3883.58,1,1,0,1.0,0.0,547,1,1,29,1.269,2025-02-18,2025-03-19,TRK545343562,2025-02-20 20:00:00,Perishable goods are non-returnable after delivery confirmation.,-0.0459,1,0,1,train,101
b46f02b68cb9,cust_16337,friendly_fraud_long_tenure,item_not_received,subscriptions,14100.38,1,0,0,0.0,,889,1,1,42,1.218,2025-05-03,2025-06-14,TRK270564237,2025-05-04 00:00:00,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,-0.0406,4,0,0,train,101
e2564a9348e8,cust_17327,unauthorized_3ds,unauthorized,digital_goods,5973.06,1,1,1,1.0,1.0,417,1,1,2,0.924,2025-07-23,2025-07-25,TRK201320937,2025-07-25 00:00:00,Digital items are non-refundable after delivery to the registered account.,-0.17,6,0,0,train,101
e3c01f89cb1e,cust_75491,friendly_fraud_long_tenure,not_as_described,digital_goods,3576.64,0,0,0,1.0,1.0,1585,1,2,20,1.654,2025-08-26,2025-09-15,,,Digital items are non-refundable after delivery to the registered account.,-0.1106,7,0,1,train,101
e710b5c3f92f,cust_10739,friendly_fraud_long_tenure,item_not_received,fashion,4695.21,0,0,1,0.0,1.0,762,1,3,34,0.874,2025-02-24,2025-03-30,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.1518,1,0,0,train,101
51ac1a9aa368,cust_74596,inr_delivery_confirmed,item_not_received,fashion,2076.98,1,0,1,1.0,1.0,606,0,2,8,0.675,2025-08-21,2025-08-29,TRK466045714,2025-08-23 23:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.0455,7,0,0,train,101
a8ad79346452,cust_18638,friendly_fraud_long_tenure,item_not_received,ecommerce,2293.8,0,0,1,1.0,0.0,350,2,2,35,1.626,2025-03-19,2025-04-23,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0151,2,0,1,train,101
c10a31110b02,cust_67593,inr_delivery_confirmed,item_not_received,fashion,2694.2,1,1,1,0.0,0.0,531,0,2,27,1.098,2025-09-25,2025-10-22,TRK829108731,2025-09-26 16:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.0577,8,0,0,train,101
a3650f0eecaa,cust_24412,unauthorized_3ds,unauthorized,travel,7578.63,1,1,1,1.0,0.0,934,1,2,15,1.056,2025-06-26,2025-07-11,TRK708702191,2025-06-27 14:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.0222,5,0,0,train,101
20dc8dc19ed7,cust_63414,friendly_fraud_long_tenure,unauthorized,fashion,8588.84,0,1,1,1.0,1.0,1216,0,3,34,2.558,2025-04-12,2025-05-16,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.0093,3,0,0,train,101
77c71e2cc4ba,cust_26577,inr_delivery_confirmed,item_not_received,grocery,4073.31,1,0,0,1.0,0.0,81,0,2,31,1.263,2025-09-10,2025-10-11,TRK597220882,2025-09-13 17:00:00,Perishable goods are non-returnable after delivery confirmation.,-0.107,8,0,0,train,101
5b89e8af5599,cust_53123,no_evidence,not_as_described,ecommerce,5694.25,1,0,0,0.0,0.0,288,0,4,29,1.278,2025-07-18,2025-08-16,TRK498583648,2025-07-21 18:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1097,6,0,0,train,101
166c4b3bb2a2,cust_37882,inr_delivery_confirmed,item_not_received,fashion,2960.75,1,1,1,1.0,1.0,349,1,2,13,,2025-09-15,2025-09-28,TRK440145354,2025-09-17 23:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.0903,8,0,1,train,101
4d1a5c4bef47,cust_32755,unauthorized_3ds,unauthorized,ecommerce,4118.8,1,1,1,1.0,1.0,427,0,1,5,0.755,2025-04-27,2025-05-02,TRK797044612,2025-04-30 03:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1151,3,0,0,train,101
95237bc7424b,cust_16676,friendly_fraud_long_tenure,item_not_received,fashion,16002.51,0,1,0,1.0,1.0,402,1,2,22,1.84,2025-08-22,2025-09-13,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.0608,7,0,0,train,101
600fd199b3ca,cust_55497,friendly_fraud_long_tenure,not_as_described,ecommerce,10229.75,0,1,1,1.0,1.0,1051,1,1,18,0.531,2025-02-03,2025-02-21,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0828,1,0,0,train,101
07a5ddb46578,cust_49991,no_evidence,item_not_received,ecommerce,7702.31,0,0,1,1.0,,0,2,5,31,1.815,2025-06-22,2025-07-23,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1918,5,1,0,train,101
3af4116b75d8,cust_41218,high_velocity_attack,unauthorized,digital_goods,2308.8,1,0,1,,0.0,84,0,4,1,2.426,2025-09-01,2025-09-02,TRK715833236,2025-09-03 19:00:00,Digital items are non-refundable after delivery to the registered account.,-0.0545,8,0,1,train,101
aea4bc62b706,cust_53746,inr_delivery_confirmed,item_not_received,fashion,1459.82,1,1,0,1.0,1.0,526,0,1,24,0.921,2025-02-17,2025-03-13,TRK161080603,2025-02-20 19:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.1233,1,0,1,train,101
14cfa09bb05c,cust_79584,friendly_fraud_long_tenure,item_not_received,ecommerce,5484.37,1,1,1,1.0,0.0,1054,2,2,47,0.185,2025-03-08,2025-04-24,TRK739954363,2025-03-09 08:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0415,2,1,0,train,101
2f54e3f26761,cust_93178,high_velocity_attack,unauthorized,travel,1184.15,1,1,0,0.0,0.0,23,0,10,1,3.19,2025-03-19,2025-03-20,TRK289340975,2025-03-20 12:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.0833,2,0,0,train,101
b78b9a99d013,cust_65052,unauthorized_3ds,unauthorized,digital_goods,2545.39,1,1,1,1.0,0.0,394,0,3,9,1.263,2025-04-06,2025-04-15,TRK818133945,2025-04-07 13:00:00,Digital items are non-refundable after delivery to the registered account.,-0.002,3,0,1,train,101
c0823220f469,cust_50972,no_evidence,not_as_described,ecommerce,1336.93,0,0,0,0.0,0.0,99,0,4,36,1.444,2025-04-06,2025-05-12,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1053,3,0,0,train,101
